"osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff","geometry"
4301185248,"010100002040710000194FCAF347A603411872DC22E7671741",450,0.04522613065326633166,8725,0.87688442211055276382,775,0.07788944723618090452,9950,0.41328406310300686,0.3960545012244183,0.4370132814568291,0.01722956187858854,0.023729218353822246,"POINT(5.47305170177435 51.44040230354767)"
4305466194,"01010000204071000019A20954EC850341F4D2400B8AAE1741",1000,0.19704433497536945813,3200,0.63054187192118226601,875,0.17241379310344827586,5075,0.8318984771189072,0.7960787760810015,0.8329400061990119,0.03581970103790566,0.0010415290801046861,"POINT(5.458222501760894 51.4810476035751)"
4305511098,"010100002040710000854531578CAA034107A78C5D549A1741",180,0.04444444444444444444,2850,0.70370370370370370370,1020,0.25185185185185185185,4050,0.6671512494068584,0.8245774920099205,0.6115814720329872,0.15742624260306204,0.055569777373871254,"POINT(5.475071701777489 51.469410003567084)"
4383022791,"0101000020407100002BEE01B9CE9C0341BC34457321531741",540,0.13382899628252788104,2805,0.69516728624535315985,690,0.17100371747211895911,4035,0.7499689858803039,0.7163942090515982,0.7650379556523624,0.03357477682870569,0.015068969772058516,"POINT(5.468670101769463 51.42845570353971)"
4425893191,"01010000204071000041DB59C6C50F04415ED826207F621741",765,0.30177514792899408284,1620,0.63905325443786982249,150,0.05917159763313609467,2535,0.7418382484389611,0.7470276918805515,0.7679617229723465,0.005189443441590447,0.026123474533385482,"POINT(5.521594801823339 51.43724630354478)"
4425893198,"010100002040710000A28BA58FECE903417CAF31E8846D1741",195,0.11206896551724137931,1275,0.73275862068965517241,270,0.15517241379310344828,1740,0.6938225691908667,0.7470276918805515,0.6865866580814507,0.0532051226896848,0.0072359111094160156,"POINT(5.504192601805975 51.44360610354933)"
4425893213,"01010000204071000002204EEA450E04411BBC43125B611741",420,0.15053763440860215054,1845,0.66129032258064516129,525,0.18817204301075268817,2790,0.7945081675878637,0.7470276918805515,0.7679617229723465,0.047480475707312175,0.02654644461551714,"POINT(5.520902801822615 51.4365908035444)"
4425893255,"01010000204071000097F39B05AE050441CC63326B0C621741",945,0.16030534351145038168,4125,0.69974554707379134860,825,0.13994910941475826972,5895,0.7450396376020091,0.7470276918805515,0.77606862870808,0.0019880542785424282,0.031028991106070936,"POINT(5.516949201818629 51.43699380354469)"
4425893258,"01010000204071000040DA6A105B0404418AA00D9AA6641741",855,0.13868613138686131387,4155,0.67396593673965936740,1155,0.18734793187347931873,6165,0.7770520090882811,0.7470276918805515,0.77606862870808,0.03002431720772958,0.000983380380201071,"POINT(5.516344101818073 51.438491503545684)"
4425893273,"0101000020407100000EBC68888C0604418862BE94CC611741",810,0.14876033057851239669,3735,0.68595041322314049587,900,0.16528925619834710744,5445,0.7641913311062072,0.7470276918805515,0.77606862870808,0.01716363922565567,0.011877297601872838,"POINT(5.517348801819027 51.43684990354457)"
4425893277,"01010000204071000029BC2594F2E90341A8A2B526A46D1741",195,0.11206896551724137931,1275,0.73275862068965517241,270,0.15517241379310344828,1740,0.6938225691908667,0.7470276918805515,0.6865866580814507,0.0532051226896848,0.0072359111094160156,"POINT(5.504203601805988 51.44367630354936)"
4425893287,"010100002040710000426A842D4DEF03417F3C8086E76D1741",240,0.15384615384615384615,1035,0.66346153846153846154,285,0.18269230769230769231,1560,0.7925868202056927,0.7470276918805515,0.6865866580814507,0.045559128325141196,0.10600016212424201,"POINT(5.506668301808487 51.44382520354942)"
4441064840,"0101000020407100005A1D66C102AD0241620A1CDB957C1741",0,0E-20,50,1.00000000000000000000,0,0E-20,50,-0,0.7631541762083173,-0,0.7631541762083173,0,"POINT(5.358317701658718 51.45232860355728)"
4441064843,"0101000020407100007ACEC66AA3AB02411BD3BE68277E1741",0,0E-20,50,1.00000000000000000000,0,0E-20,50,-0,0.7631541762083173,-0,0.7631541762083173,0,"POINT(5.357685301658113 51.45323080355791)"
4543704961,"010100002040710000841DB67B957A0341E636A590165F1741",270,0.08256880733944954128,2370,0.72477064220183486239,630,0.19266055045871559633,3270,0.6886130643077607,0.5741710679475016,0.7384405409939555,0.11444199636025909,0.049827476686194805,"POINT(5.452932801753803 51.43534450354456)"
4586963390,"0101000020407100008D13472E62AA0341BA2262ECF4661741",175,0.05600000000000000000,2700,0.86400000000000000000,250,0.08000000000000000000,3125,0.4458120360861126,0.3960545012244183,0.4370132814568291,0.049757534861694264,0.008798754629283478,"POINT(5.474938801776239 51.43985660354724)"
