"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index"
"POINT(83791.51331264645 452784.64225050673)",30829683,"01010000204071000052528736F874F440E91DAA91C2A21B41",135,0.14438502673796791444,640,0.68449197860962566845,160,0.17112299465240641711,935,0.765507749659864
"POINT(83972.47979035022 452549.91059945925)",30829770,"01010000204071000072A538AD4780F440452F74A4179F1B41",20,0.09302325581395348837,105,0.48837209302325581395,90,0.41860465116279069767,215,0.8514920629802897
"POINT(79067.56062219346 451593.057656496)",32646448,"01010000204071000025FA4EF8B84DF340F34D0A3B24901B41",1910,0.19061876247504990020,6775,0.67614770459081836327,1335,0.13323353293413173653,10020,0.7728889820913756
"POINT(82129.40881830796 455368.6343871998)",34032798,"010100002040710000EB10858A160DF44051CC9C8922CB1B41",400,0.13745704467353951890,2275,0.78178694158075601375,235,0.08075601374570446735,2910,0.6084392559324612
"POINT(78010.95651477587 450184.16768795217)",34044390,"0101000020407100000870E24DAF0BF340FA63B6AB207A1B41",2035,0.21364829396325459318,6260,0.65721784776902887139,1230,0.12913385826771653543,9525,0.7918491521735807
"POINT(77743.60987119621 451114.4309971061)",34044395,"010100002040710000A84C08C2F9FAF2402D4E57B9A9881B41",2090,0.22257720979765708200,6355,0.67678381256656017039,945,0.10063897763578274760,9390,0.7552487593372079
"POINT(80874.95696589148 454938.01211133524)",34044402,"0101000020407100007577BB4FAFBEF340F3E9660C68C41B41",1175,0.09568403908794788274,9705,0.79030944625407166124,1400,0.11400651465798045603,12280,0.5990205037305166
"POINT(80027.27960633977 455404.99197010556)",34044404,"010100002040710000517F4479B489F340E802C7F7B3CB1B41",2000,0.13067624959163672003,11625,0.75955570075138843515,1680,0.10976804965697484482,15305,0.6529552018154551
"POINT(82693.84441148736 455599.7519133761)",34044413,"010100002040710000A99EB5825D30F4407F94F501BFCE1B41",955,0.15292233787029623699,4530,0.72538030424339471577,760,0.12169735788630904724,6245,0.7066847851936036
"POINT(81894.81940324164 456315.96321709943)",34044416,"010100002040710000D192461C6DFEF340549555DAEFD91B41",895,0.20717592592592592593,2650,0.61342592592592592593,775,0.17939814814814814815,4320,0.8502952394764198
"POINT(78941.41965709312 456801.3273520295)",34044634,"010100002040710000285BEAB6D645F340D45E354F85E11B41",1575,0.17568321249302844395,5775,0.64417177914110429448,1615,0.18014500836586726157,8965,0.8170247434763529
