"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff"
"POINT(4.877708701213996 52.34921810412813)",2816880565,"010100002040710000881E8EF6CF5DFD40E5A022CE9F951D41",10740,0.17023300047551117451,38520,0.61055634807417974322,13830,0.21921065145030908226,63090,0.8513944294328936,0.8393700246889289,0.8684458694906794,0.012024404743964712,0.017051440057785805
"POINT(4.877665701213948 52.34912850412806)",2816880586,"010100002040710000DE31FAF69F5DFD40ED62DA0278951D41",10770,0.16965973534971644612,38640,0.60869565217391304348,14070,0.22164461247637051040,63480,0.8529816631889277,0.8393700246889289,0.8684458694906794,0.013611638499998802,0.015464206301751715
"POINT(4.877595601213866 52.34884960412789)",2816880598,"010100002040710000B70EA70D505DFD4068416705FC941D41",10650,0.17018216682646212848,37800,0.60402684563758389262,14130,0.22579098753595397891,62580,0.8573498707487693,0.8393700246889289,0.8684458694906794,0.017979846059840487,0.01109599874191003
"POINT(4.878739801215072 52.35017570412868)",2816880913,"0101000020407100008A1267FD3F62FD4024CDF30248971D41",11370,0.15739202657807308970,46590,0.64493355481727574751,14280,0.19767441860465116279,72240,0.8140724796220002,0.8393700246889289,0.8684458694906794,0.025297545066928606,0.05437338986867912
"POINT(4.877626601213892 52.34870590412778)",2816880938,"0101000020407100009138DB0C705DFD4082F11002BC941D41",9510,0.17218902770233568713,33630,0.60890820206409560022,12090,0.21890277023356871266,55230,0.8533689484919007,0.8393700246889289,0.8684458694906794,0.013998923802971852,0.015076920998778665
"POINT(4.877568501213829 52.34865170412777)",2816880947,"01010000204071000047405508305DFD40BD016AFFA3941D41",9510,0.17218902770233568713,33630,0.60890820206409560022,12090,0.21890277023356871266,55230,0.8533689484919007,0.8393700246889289,0.8684458694906794,0.013998923802971852,0.015076920998778665
"POINT(4.877337701213583 52.34830020412759)",2816880998,"010100002040710000B3319104305CFD4058C2510108941D41",10140,0.17377892030848329049,35550,0.60925449871465295630,12660,0.21696658097686375321,58350,0.853379279791918,0.8393700246889289,0.8684458694906794,0.014009255102989115,0.015066589698761401
"POINT(4.877311001213542 52.34806640412744)",2816881039,"01010000204071000072D760FB0F5CFD403DB5F500A0931D41",9270,0.18349168646080760095,30690,0.60748218527315914489,10560,0.20902612826603325416,50520,0.8566284183204566,0.8393700246889289,0.8684458694906794,0.017258393631527702,0.011817451170222815
"POINT(4.877298501213525 52.34793150412736)",2816881071,"01010000204071000061F345AA005CFD40A13B93FD63931D41",9270,0.18349168646080760095,30690,0.60748218527315914489,10560,0.20902612826603325416,50520,0.8566284183204566,0.8393700246889289,0.8684458694906794,0.017258393631527702,0.011817451170222815
"POINT(4.877314101213534 52.347796804127285)",2816881087,"01010000204071000042243EFC0F5CFD40C85B2F0328931D41",9270,0.18349168646080760095,30690,0.60748218527315914489,10560,0.20902612826603325416,50520,0.8566284183204566,0.8393700246889289,0.8684458694906794,0.017258393631527702,0.011817451170222815
