"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index"
"POINT(92629.94434238452 437198.9128148688)",34044009,"0101000020407100009CC2061C5F9DF640E3F0B8A63BAF1A41",760,0.07657430730478589421,8065,0.81259445843828715365,1100,0.11083123425692695214,9925,0.5545086046458106
"POINT(92594.06675843534 437035.3964646405)",34044010,"010100002040710000084B7111219BF640A4D3FA95ADAC1A41",525,0.06880733944954128440,6100,0.79947575360419397117,1005,0.13171690694626474443,7630,0.5735275056863524
"POINT(92837.84109309765 437258.5446281577)",34044018,"01010000204071000035091E755DAAF640F700B32D2AB01A41",870,0.07519446845289541919,9480,0.81936041486603284356,1220,0.10544511668107173725,11570,0.5416167632410083
"POINT(98536.44413900287 437773.92002896976)",34044021,"010100002040710000C37F311B870EF84002131CAE37B81A41",195,0.14885496183206106870,960,0.73282442748091603053,155,0.11832061068702290076,1310,0.6953068735169604
"POINT(91082.76398705415 436433.0100925198)",34044420,"010100002040710000427D4A39AC3CF6408AB1550A44A31A41",1650,0.13441955193482688391,9520,0.77556008146639511202,1105,0.09002036659877800407,12275,0.6222572646781133
"POINT(91070.80459328159 438436.18080767075)",34044421,"01010000204071000070349DDFEC3BF64063A525B990C21A41",1260,0.11028446389496717724,8985,0.78643326039387308534,1180,0.10328227571115973742,11425,0.6067313564143823
"POINT(90171.7824832809 437010.6257780545)",34044422,"01010000204071000052300D85BC03F6405BF6CB804AAC1A41",1225,0.16465053763440860215,5350,0.71908602150537634409,865,0.11626344086021505376,7440,0.7139379738162243
"POINT(92445.93060166966 436252.57694908936)",34044435,"0101000020407100008D93BEE3DE91F640F9BDCB4E72A01A41",405,0.06864406779661016949,4720,0.80000000000000000000,775,0.13135593220338983051,5900,0.572569702340487
"POINT(93221.76094160168 438135.69249682827)",34044436,"010100002040710000D619D12C5CC2F64078E31DC5DEBD1A41",0,0E-20,65,0.27083333333333333333,175,0.72916666666666666667,240,0.5316579268082561
"POINT(92730.53241158358 440020.60157217353)",34044437,"0101000020407100003802C284A8A3F6402E89026852DB1A41",1150,0.16911764705882352941,4855,0.71397058823529411765,795,0.11691176470588235294,6800,0.7209344730696203
"POINT(97156.29192057313 438133.6112777814)",34044440,"0101000020407100002AE8B4AB44B8F74080CDF271D6BD1A41",145,0.18125000000000000000,515,0.64375000000000000000,140,0.17500000000000000000,800,0.8174939237973589
"POINT(94623.60097034059 434606.960450795)",34045005,"0101000020407100006B13939DF919F740C86980D7BB861A41",2605,0.19189686924493554328,9750,0.71823204419889502762,1220,0.08987108655616942910,13575,0.7018165196678763
"POINT(91838.14625273828 432049.99745518074)",34045006,"0101000020407100007E1C0D57E26BF64012E464FDC75E1A41",460,0.16283185840707964602,1720,0.60884955752212389381,645,0.22831858407079646018,2825,0.8509616428962405
"POINT(92007.14237578936 438656.5424385374)",34045012,"010100002040710000F1D52B477276F6400902752B02C61A41",1985,0.13251001335113484646,11385,0.76001335113484646195,1610,0.10747663551401869159,14980,0.6518246711607382
"POINT(93328.04483265668 438939.41226477263)",34045015,"010100002040710000A472A2B700C9F6408FBC28A66DCA1A41",2105,0.18921348314606741573,7925,0.71235955056179775281,1095,0.09842696629213483146,11125,0.7143807401735909
"POINT(91506.03954577926 437132.0892161966)",34045021,"0101000020407100004AC1FAA12057F6409B7D5B5B30AE1A41",2105,0.13156250000000000000,12095,0.75593750000000000000,1800,0.11250000000000000000,16000,0.6591439626708318
"POINT(93935.33306784453 436790.0821520701)",34045029,"010100002040710000BAF23E54F5EEF6401AAC1F54D8A81A41",230,0.10478359908883826879,1580,0.71981776765375854214,385,0.17539863325740318907,2195,0.7084733626730767
"POINT(94616.23137470311 434561.5636038211)",34045482,"010100002040710000F0F5B5B38319F7402E5C214106861A41",2875,0.19896193771626297578,10255,0.70968858131487889273,1320,0.09134948096885813149,14450,0.7129267557396209
"POINT(91987.89191414989 438642.4871499724)",34045486,"0101000020407100008AC547453E75F6403F71D7F2C9C51A41",1985,0.13251001335113484646,11385,0.76001335113484646195,1610,0.10747663551401869159,14980,0.6518246711607382
"POINT(93640.43954620478 435241.29299193976)",34045487,"010100002040710000EA99610887DCF6403D14062CA5901A41",1355,0.14997232982844493636,6655,0.73657996679579413392,1025,0.11344770337576092972,9035,0.6887346595531731
"POINT(98596.7373950519 438851.4158033496)",34045495,"01010000204071000002C15ECC4B12F840705AC8A90DC91A41",40,0.08988764044943820225,265,0.59550561797752808989,140,0.31460674157303370787,445,0.8092528570234788
"POINT(93857.81202787203 436172.9850796369)",34046259,"0101000020407100001DF010FE1CEAF64062B7B8F0339F1A41",1165,0.16583629893238434164,5035,0.71672597864768683274,825,0.11743772241992882562,7025,0.717463907873862
"POINT(90665.03925578098 435305.54506295116)",34050516,"01010000204071000078ABCAA09022F64076FB242EA6911A41",665,0.18070652173913043478,2675,0.72690217391304347826,340,0.09239130434782608696,3680,0.6927584640377169
"POINT(92165.76896847294 437323.7632210096)",34293880,"010100002040710000AFE2B14D5C80F640EFCE890D2FB11A41",330,0.07333333333333333333,3510,0.78000000000000000000,660,0.14666666666666666667,4500,0.607075931459676
"POINT(97288.73283754535 438928.9123900255)",34301653,"010100002040710000A9DCB3B98BC0F740239249A643CA1A41",65,0.24528301886792452830,185,0.69811320754716981132,15,0.05660377358490566038,265,0.6900872239457452
"POINT(91157.11207452374 435526.841770296)",34305943,"010100002040710000E3A70ECB5141F6405008F95D1B951A41",740,0.11830535571542765787,4870,0.77857713828936850520,645,0.10311750599520383693,6255,0.620473926006873
"POINT(92561.26777142986 434901.6039087688)",39228890,"010100002040710000E1B1CA481499F6406F0F676A568B1A41",945,0.19687500000000000000,3320,0.69166666666666666667,535,0.11145833333333333333,4800,0.745935105674619
"POINT(92615.59846962479 434909.2238685808)",39228997,"010100002040710000A2E25493799CF64025CE3DE5748B1A41",945,0.19687500000000000000,3320,0.69166666666666666667,535,0.11145833333333333333,4800,0.745935105674619
"POINT(97162.78893102384 443020.8735343836)",49484919,"0101000020407100002323769FACB8F74026CC7F7E330A1B41",0,0,0,0,0,0,0,0
"POINT(91492.19363996001 434649.78644953895)",51512969,"010100002040710000F73626194356F6402707532567871A41",695,0.18860244233378561737,2470,0.67028493894165535957,520,0.14111261872455902307,3685,0.7819735524985673
"POINT(89941.14345495174 436353.4462856803)",52698901,"010100002040710000636B974B52F5F540061DFFC805A21A41",2380,0.16891412349183818311,10230,0.72604684173172462740,1480,0.10503903477643718950,14090,0.7004523117174701
"POINT(89048.10218727443 439308.58967550925)",53739010,"0101000020407100009C1F8FA281BDF5408EE5D35B32D01A41",970,0.16680997420464316423,3945,0.67841788478073946690,900,0.15477214101461736887,5815,0.7743720422600712
"POINT(90698.78969925681 431343.23259521765)",54066357,"0101000020407100001BB09BA2AC24F640D4702DEEBC531A41",0,0E-20,80,0.51612903225806451613,75,0.48387096774193548387,155,0.6304560817943637
"POINT(90782.75059739978 431684.32060559944)",54067702,"010100002040710000486B7202EC29F64092D54C4811591A41",180,0.17821782178217821782,530,0.52475247524752475248,300,0.29702970297029702970,1010,0.9159988571747364
"POINT(90746.07802077576 431501.93707854574)",54069251,"01010000204071000085B6923FA127F640AF8491BF37561A41",10,0.04878048780487804878,120,0.58536585365853658537,75,0.36585365853658536585,205,0.7543022690673514
"POINT(92540.73100331108 431173.8797774139)",54069478,"010100002040710000268730B2CB97F640D25EE48417511A41",10,0.11764705882352941176,70,0.82352941176470588235,5,0.05882352941176470588,85,0.5264143616682582
"POINT(90698.24210793409 431521.9838878887)",54070363,"010100002040710000B091ACDFA324F640844E80EF87561A41",10,0.04878048780487804878,120,0.58536585365853658537,75,0.36585365853658536585,205,0.7543022690673514
"POINT(93222.85918608907 437341.33089780726)",54071422,"0101000020407100009CE939BF6DC2F640F2DFD65275B11A41",585,0.08843537414965986395,5450,0.82388510959939531368,580,0.08767951625094482237,6615,0.5347863047332286
"POINT(91475.6903317721 436166.22242871847)",54071825,"0101000020407100000954990B3B55F6409E5AC4E3189F1A41",735,0.11502347417840375587,5035,0.78794992175273865415,620,0.09702660406885758998,6390,0.6033771250925063
"POINT(91719.54404746905 435446.2854931796)",54073050,"010100002040710000711E6BB47864F640F6525824D9931A41",0,0E-20,40,0.61538461538461538462,25,0.38461538461538461538,65,0.6064727741416684
"POINT(92587.88837210856 435831.8304602898)",54075013,"0101000020407100000FACC536BE9AF640A52E6452DF991A41",220,0.06727828746177370031,2645,0.80886850152905198777,405,0.12385321100917431193,3270,0.5569224970097194
"POINT(92087.17911698921 437451.7886835421)",54076131,"010100002040710000ADC6A9DD727BF64091A89C272FB31A41",655,0.09909228441754916793,4900,0.74130105900151285930,1055,0.15960665658093797277,6610,0.6770945399563442
"POINT(92091.46461500511 431011.8614027349)",54076935,"010100002040710000C324106FB77BF640FC8E13728F4E1A41",0,0E-20,0,0E-20,5,1.00000000000000000000,5,-0
"POINT(90957.91872678051 432173.4929679924)",54077258,"01010000204071000044DA1AB3DE34F640F599CCF8B5601A41",345,0.17783505154639175258,1165,0.60051546391752577320,430,0.22164948453608247423,1940,0.8622660905597456
"POINT(91973.63345382879 436642.67644581036)",54078248,"010100002040710000637BA0225A74F640E435AEB48AA61A41",410,0.08393039918116683726,3870,0.79222108495394063460,605,0.12384851586489252815,4885,0.5927131213092317
"POINT(92160.10454150727 435519.3038985006)",54079202,"0101000020407100002DB733AC0180F640262B3137FD941A41",25,0.03086419753086419753,675,0.83333333333333333333,110,0.13580246913580246914,810,0.4828110441316246
"POINT(90699.66209611032 431472.0489752635)",54079508,"0101000020407100004A17F297BA24F6404C922632C0551A41",10,0.04878048780487804878,120,0.58536585365853658537,75,0.36585365853658536585,205,0.7543022690673514
